Name,Rating,Reviews,Price,Location,ReviewsData
Hako,4.5,794,$$,"{'address1': '4790 Irvine Blvd', 'address2': 'Ste 103', 'address3': None, 'city': 'Irvine', 'zip_code': '92620', 'country': 'US', 'state': 'CA', 'display_address': ['4790 Irvine Blvd', 'Ste 103', 'Irvine, CA 92620']}","[""Restaurant is kind of small but their service is pretty fast so don't be intimidated by the waitlist. \n\nI probably waited for about 30 minutes but it's so..."", 'i came here last week when i was in the area and figured i try a new spot! we got a rainbow roll and gyoza to share and i got the shrimp tempura udon....', 'First things first, this place serves KOREAN style pork katsu, not Japanese.  This is a very important point because Korean style tonkatsu is much thinner...']"
Sato Sushi,4.5,702,$$,"{'address1': '373 E Foothill Blvd', 'address2': 'Ste D', 'address3': None, 'city': 'Upland', 'zip_code': '91786', 'country': 'US', 'state': 'CA', 'display_address': ['373 E Foothill Blvd', 'Ste D', 'Upland, CA 91786']}","[""First time here \nFood is very good \nService very good \nAmbiance very good \nWe're one hr away from this restaurant and we just pick them cause of the 4.5..."", 'Located on Foothill Blvd.  limited parking in front.\n\nThis was our first time here and we love sushi.\n\nWe immediately got seated and ordered:\nBento box...', ""Unfortunately I found the sushi to be mediocre. The fish was pre-sliced and the rice was so so. Service was great. I only tried sushi so I can't speak to...""]"
Wazabi Sushi- Hacienda Heights,4.5,756,$$,"{'address1': '3107 Colima Rd', 'address2': None, 'address3': None, 'city': 'Hacienda Heights', 'zip_code': '91745', 'country': 'US', 'state': 'CA', 'display_address': ['3107 Colima Rd', 'Hacienda Heights, CA 91745']}","['Fast and professional service. I felt cared for by the server and host. The restaurant is small but cozy with comfortable lighting. Super nice to be in a...', 'Ordered thru Yelp. It was just alright for me for spicy tuna and albacore roll.\nThey have few parking spots in the restaurant. I received my order very...', 'Honestly, after eating here I understand why this place has the reviews it has. The food was delicious and the fish were fresh. They even had my favorite...']"
Miyako Sushi Bar,3.5,522,$$,"{'address1': '5005 Lankershim Blvd', 'address2': '', 'address3': '', 'city': 'North Hollywood', 'zip_code': '91601', 'country': 'US', 'state': 'CA', 'display_address': ['5005 Lankershim Blvd', 'North Hollywood, CA 91601']}","['This tiny gem is worth checking out! Small mom and pop store that is connected to Dragon Street if you want to mix and match foods. The food is solid and...', 'They used to be okay.\nNow they are charging an extra fee just so they don\'t have to ""raise their prices""?\nGive me a break! \nI will never eat here...', ""We ordered sushi from here and it was 99% rice. The fish quality was great but the rice wasn't cooked well and it was mainly all rice and just not a good...""]"
Meshuga 4 Sushi,3.5,166,$$,"{'address1': '8948 W Pico Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90035', 'country': 'US', 'state': 'CA', 'display_address': ['8948 W Pico Blvd', 'Los Angeles, CA 90035']}","[""I wanted to try here for quite some time, so I'm glad I finally did because I loved their ooey gooey rolls. Such a cute name! I find their prices on point..."", 'Came here to cater a Hannukah celebration. Take-out. We got the holiday special: SUSHI DONUTS!!  Such a unique and fun way to celebrate the holiday. No one...', 'Bad service, the owner is extremely arrogant. \n Treats customers extremely badly. \nBad local']"
Sushi Nikkei - Bixby Knolls ,4.5,202,$$$,"{'address1': '3819 Atlantic Ave', 'address2': None, 'address3': '', 'city': 'Long Beach', 'zip_code': '90807', 'country': 'US', 'state': 'CA', 'display_address': ['3819 Atlantic Ave', 'Long Beach, CA 90807']}","['Very unique sushi. Peruvian style with some of the best quality fish at a sushi restaurant in Long Beach area aside from Kashiwa. \n\nService was great the...', 'The good:  \n- sashimi/sushi pieces perfectly seasoned by chefs\n- freshness of fish was highly commendable \n- server was nice but a bit lacking in timeliness...', 'We were looking forward to eating here for Good Friday and here are the reasons why we give it two stars: \n- Small menu and most items had cream cheese on...']"
White Wasabi Sushi + Beer,4.0,387,$$,"{'address1': '6640 E Pacific Coast Hwy', 'address2': None, 'address3': '', 'city': 'Long Beach', 'zip_code': '90803', 'country': 'US', 'state': 'CA', 'display_address': ['6640 E Pacific Coast Hwy', 'Long Beach, CA 90803']}","[""My first time here and loved it\nThe thing I felt strange sitting at a table vs the bar area for some reason they weren't allowing anyone at the sushi.\nI..."", ""Not bad, not great. An average Americanized sushi spot that fall more on the sweet side than what I prefer. \n\nSo we've wanted to try this place for awhile..."", 'Ted & Anise,\nThank you for over a decade of extraordinary sushi and service. We will miss White Wasabi and your beautiful family; no other sushi restaurant...']"
Ima,4.5,55,$$$$,"{'address1': '9669 Santa Monica Blvd', 'address2': 'Ste 1', 'address3': None, 'city': 'Beverly Hills', 'zip_code': '90210', 'country': 'US', 'state': 'CA', 'display_address': ['9669 Santa Monica Blvd', 'Ste 1', 'Beverly Hills, CA 90210']}","[""When it comes to sukiyaki, there aren't many options to begin with in the Southern California area. When you factor in quality and service, IMA stands at..."", 'Ima is a Japanese sukiyaki (shabu) restaurant that is located in the heart of Beverly Hills- Rodeo Drive. Just right beside Yazawa, japanese bbq restaurant,...', 'I booked this place for a birthday because I wanted some authentic sukiyaki. I also had never had sukiyaki before. This place did not disappoint. The A5...']"
242 Cafe Fusion Sushi,4.0,438,$$,"{'address1': '242 N Coast Hwy', 'address2': '', 'address3': '', 'city': 'Laguna Beach', 'zip_code': '92651', 'country': 'US', 'state': 'CA', 'display_address': ['242 N Coast Hwy', 'Laguna Beach, CA 92651']}","['We couldn\'t get into any of the larger more ""popular"" restaurants on a Saturday night in Laguna Beach without a reservation and boy are we glad we didn\'t....', 'This is a small local sushi restaurant. Thanks to Yelp I knew to stop in. We started with the give you energy appetizer. Fresh yellowtail, Serrano chili,...', ""DO THE OMAKASE. TRUST ME. \n\nI have dined here at least 20 times. It's a wonderful experience. Tonight, my friend, Dana, and I dined here and opted for the...""]"
Sushi Kara,4.5,697,$$,"{'address1': '2830 N Bellflower Blvd', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90815', 'country': 'US', 'state': 'CA', 'display_address': ['2830 N Bellflower Blvd', 'Long Beach, CA 90815']}","[""Sushi Kara has the best sushi around and I'm always craving the 911 and Aloha rolls!! The Hawaiian is great too. My son loves the udon noodles. They made..."", 'The food? Amazing \nThe service? Could be better.\nThe ambiance? Could use some dressing up.\nHad the service been better it gets a solid 5. But many that go...', 'Mediocre food, nonexistent service, high prices, okay cleanliness. \n\nFood takes forever to come out and waitress forgot to put in 1 out of the 4 items we...']"
Sushi Planet,4.0,434,$$,"{'address1': '2001 Ventura Blvd', 'address2': '', 'address3': '', 'city': 'Camarillo', 'zip_code': '93010', 'country': 'US', 'state': 'CA', 'display_address': ['2001 Ventura Blvd', 'Camarillo, CA 93010']}","['I have been craving a good sushi place, and my friend recommended Sushi Planet. This is literally THE BEST SUSHI. Honestly, it was delicious! The restaurant...', 'I used to frequent both this Sushi Planet and their Moorpark location frequently when I lived in Ventura County. I was recently visiting and decided to pop...', 'Serendipity played a role in my wife and me visiting this restaurant. We planned to have our ""date night"" at a completely different restaurant in ""Old Town""...']"
Yamaha Sushi,3.5,243,$$,"{'address1': '8460 Reseda Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '91324', 'country': 'US', 'state': 'CA', 'display_address': ['8460 Reseda Blvd', 'Los Angeles, CA 91324']}","[""I come here after work sometimes, I like to take my son because he's super picky. He likes his spot because the food is good and he likes the tempura..."", 'A place that mostly will greet you as an unwanted not sure why the owner is behaving in a very hostile way ( not sure why ) I always tip very generously...', 'The food was okay. The service was absolutely horrible. The lady at the front was extremely rude. I had placed an order for pick up. And As soon as I walked...']"
Yuzu Japanese Sushi Bar,5.0,189,$$,"{'address1': '103 E 17th St', 'address2': 'Ste 3', 'address3': '', 'city': 'Costa Mesa', 'zip_code': '92627', 'country': 'US', 'state': 'CA', 'display_address': ['103 E 17th St', 'Ste 3', 'Costa Mesa, CA 92627']}","['What a wonderful addition to the neighborhood. Although there are already several good choices on 17th St., this one tops them all in terms of fish quality,...', ""Best sushi place we've tried in Orange County. \n\nWe got:\n- Crispy Tuna - amazing. Mouth explosion. \n- Beauty Roll & Sakura Roll - the fish was phenomenal...."", 'I recently went to this new sushi restaurant and I must say, it was an unforgettable and nostalgic experience. It is now my favorite sushi spot in OC. From...']"
Ceviche Project,4.5,132,N/A,"{'address1': '2524 Hyperion Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90027', 'country': 'US', 'state': 'CA', 'display_address': ['2524 Hyperion Ave', 'Los Angeles, CA 90027']}","[""Try to find a place you like more, I dare you. I'm Spanish and I love this place.\n\nHaving not had food like this growing up it's a real treat to share this..."", ""If I could give this place 6 Stars I would! \n\nHands down, 100% one of my favorite places to eat in all of SoCal. The service is exceptional, the place it's..."", ""Great experience from start to finish. This is a very small restaurant but they were nice enough to seat us at the bar even though we didn't have...""]"
Otium,4.0,2337,$$$,"{'address1': '222 S Hope St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['222 S Hope St', 'Los Angeles, CA 90012']}","['Oh, where do I begin? Ever been on a treasure hunt, only to find out the treasure chest is filled with unsweetened sweet tea? Welcome to Otium!\n\nI met my...', 'Absolutely amazing! The food, the service and the whole ambience is definitely top-notch!', 'A group of friends hosted a bridal shower here.  It was held on the upstairs outdoor patio which was a perfect setting for the event.  \n\nThe food was served...']"
Mama M Sushi,4.0,537,$$,"{'address1': '29 E Holly St', 'address2': '', 'address3': '', 'city': 'Pasadena', 'zip_code': '91103', 'country': 'US', 'state': 'CA', 'display_address': ['29 E Holly St', 'Pasadena, CA 91103']}","['This is the one of the best restaurants I have ever been to. Between the service and the food; I have never been somewhere better. \nM and her brother run an...', ""Had a date with my boyfriend and randomly chose this spot for lunch. It was not busy nor noisy so that's always a plus! \n\nService was excellent, the two..."", 'The ambiance and decoration is great at this restaurant. Very chic and modern with comfortable seating. The service was splendid.\n\nI really liked the bento...']"
Nana San,4.5,1194,$$$,"{'address1': '3601 Jamboree Rd', 'address2': 'Ste 15B', 'address3': '', 'city': 'Newport Beach', 'zip_code': '92660', 'country': 'US', 'state': 'CA', 'display_address': ['3601 Jamboree Rd', 'Ste 15B', 'Newport Beach, CA 92660']}","['Returned here after literally years. Still no reservation system as far as I understand, but we walked in at 5:00pm on a Friday night (they open at 5:30pm)...', 'Terrible for reservations as there are none but you can call in the morning,\nif anyone answers,\nto place your name on ""the list"".   Recommend avoiding Nana...', 'I had just left a haircut across the street and pulled into a random strip mallI in hopes of finding a sushi joint. What an amazing surprise.  I traverse...']"
Gen Kai Sushi,4.0,620,$$,"{'address1': '34143 Pacific Coast Hwy', 'address2': '', 'address3': '', 'city': 'Dana Point', 'zip_code': '92629', 'country': 'US', 'state': 'CA', 'display_address': ['34143 Pacific Coast Hwy', 'Dana Point, CA 92629']}","['I am just finishing dinner at Gen Kai Sushi and had to write a review.   I sat at the bar and was was able to witness some truly enjoyable sushi making,...', '2nd time here, excellent once again!\nI ordered the Hungry Tiger and the Lobster Roll and they were so good!\nWe also remembered to order the miso soup and...', 'I discovered this spot a few weeks ago through Yelp. This is a hidden gem with great quality sushi. I loved my experience! We were greeted as soon as we...']"
Sarku Japan,2.5,105,$,"{'address1': '6000 Sepulveda Blvd', 'address2': 'Ste 3224', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd', 'Ste 3224', 'Culver City, CA 90230']}","['Came because of the long wait. Since most ppl were in line here I thought the food had to be good. They made it hot right in front of you. However the lo...', 'Sarku Japan is one of my favorite places to eat at! The food is always fresh. I usually order the teriyaki bowl with no vegetables along with another...', 'Actually 1.5.\n\nTasteless, the veggies are mushy, and expensive. There are better places to eat in this mall.']"
Zono Sushi,4.0,265,$$,"{'address1': '610 N 1st St', 'address2': '', 'address3': '', 'city': 'Burbank', 'zip_code': '91502', 'country': 'US', 'state': 'CA', 'display_address': ['610 N 1st St', 'Burbank, CA 91502']}","['But hidden but plenty of parking in the garages nearby, the sushi here is very delicious and the presentation is nice, the interior is outdated, but the...', 'Checked this place out on Saturday, i enjoyed the crunch roll and the California roll that came with the meal. The lunch special was great, we tried their...', 'My friends/family have been coming to Zono sushi in Burbank for a long time now, but today was the last straw. We tried our best to support this local...']"
A-Won Japanese Restaurant,3.5,293,$$,"{'address1': '913 S Vermont Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['913 S Vermont Ave', 'Los Angeles, CA 90006']}","['Best quality fish you can get in LA bar none. Been a customer for 30 years. Do the full course meal. Bit pricy but worth every penny.', 'This place used to be so good but the quality of their food and service went WAY down. The quality of the fish was poor, service was poor. We ordered ""live""...', 'My friend brought us here b/c of the Hweh Dup Bap for him. But his fish was slightly frozen so he did not enjoy it.\n\nMy other friend and I got the bento box...']"
Tempo Cantina - Downey,4.0,2709,$$,"{'address1': '12056 Paramount Blvd', 'address2': None, 'address3': None, 'city': 'Downey', 'zip_code': '90242', 'country': 'US', 'state': 'CA', 'display_address': ['12056 Paramount Blvd', 'Downey, CA 90242']}","['My family and I  went to dine at Mr. Tempo \nIn Downey and we had children and adults, there no water serve u less you pay extra for these cute lil cans for...', 'Great customer service from Alex R. Very attentive food was great. Thank you for the drink recommendations. We will definitely come back.', 'Clemen was a really nice attendant! We had an amazing experience, especially having to celebrate a birthday']"
Hana Maru Sushi,4.0,136,$$,"{'address1': '375 W Birch St', 'address2': None, 'address3': '', 'city': 'Brea', 'zip_code': '92821', 'country': 'US', 'state': 'CA', 'display_address': ['375 W Birch St', 'Brea, CA 92821']}","['Excellent friendly place to eat. Jackie is my favorite host. Food is amazing, fresh and delicious. A must try. \n\nMr. Sushi', 'Service and food is always amazing. Been here twice and every time I come, it gets better and better. Welcomed and seated immediately. Waitress was very...', 'Right when you walk into the door they immediately greet you and ask how many is in your party. The inside of the restaurant is nice. They have this lit up...']"
CevicheStop,4.0,260,$$,"{'address1': '2901 S La Cienega Blvd', 'address2': None, 'address3': None, 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['2901 S La Cienega Blvd', 'Culver City, CA 90232']}","['This is a cute restaurant. My friends and I went last Saturday and the food surprises me more every time I go. The attention was great from Alberto. He...', 'CevicheStop exceeded expectations and more. Every dish we ordered was a hit.\n- Shrimp & Prawn ceviche: Perfectly crispy fried prawns on top of a perfectly...', 'Fun surprise for a restaurant.  This use to be a Mediterranean place I believe and now it is a ceviche stop. Whew, how fun! I will say they are on an...']"
Cho Cho San,3.5,892,$$,"{'address1': '19010 Ventura Blvd', 'address2': '', 'address3': '', 'city': 'Tarzana', 'zip_code': '91356', 'country': 'US', 'state': 'CA', 'display_address': ['19010 Ventura Blvd', 'Tarzana, CA 91356']}","['Great Japanese food. Whenever we want sushi we stop by this restaurant.\nFriendly staff.\nSeating area is small but definitely worth the wait.', 'This is the spot! Where you can get your delish sushi w your bestie without much of a fuss. Just enjoy the food and company.  \n\nTheir Ventura and Balboa...', ""The quality and taste of the sushi has gone quite down. This place used to be really good but not sure why it just wasn't cutting it. The service is great...""]"
Culichi Town - Bell,3.0,1041,$$,"{'address1': '6638 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Bell', 'zip_code': '90201', 'country': 'US', 'state': 'CA', 'display_address': ['6638 Atlantic Ave', 'Bell, CA 90201']}","['I always love coming here. The food is awesome. The service is always on point ! Thank you Jessica Z for your amazing service.', 'Drinks are big part of the menu , food was good is like Mexican- Japanese restaurant I ordered empanadas, sushi , pescado a la plancha and some seafood...', ""To start off, I want to state that I've gone through some extremely bad scenarios in different establishments throughout the years but this is the FIRST...""]"
Joon Shabu Shabu,4.5,1272,$$,"{'address1': '220 E Broadway', 'address2': '', 'address3': None, 'city': 'Glendale', 'zip_code': '91205', 'country': 'US', 'state': 'CA', 'display_address': ['220 E Broadway', 'Glendale, CA 91205']}","['My husband and I had our first Shabu Shabu experience here and we loved it! We ordered the Joon beef IPPAI and it was very filling. My husband finished all...', 'Small shabu restaurant with bar seating only. My bf and I dropped by on a busy Saturday night and the wait was 45 minutes, so we came back on a weeknight....', 'The Joon employees were very accommodating considering we arrived 15 minutes before the kitchen closed - even putting in an order of gyoza later even when...']"
Momoku No Usagi,4.5,30,N/A,"{'address1': '425 N El Camino Real', 'address2': '', 'address3': None, 'city': 'San Clemente', 'zip_code': '92672', 'country': 'US', 'state': 'CA', 'display_address': ['425 N El Camino Real', 'San Clemente, CA 92672']}","['If you\'re looking for a Japanese focused speakeasy by the beach, check out this place! It\'s a ""hidden"" restaurant upstairs offering an intimate dining...', ""The first time I came here with my girlfriend and it wasn't even 10 o'clock and they already called last call. Kinda lame but whatever. The irritating part..."", 'Your excited to check out the vibe at this Viral Japanese Speakeasy.. but your vibe was killed by the hostess. Everyone checks in at the waiting list we...']"
Maka Grill,4.5,39,$$,"{'address1': '1929 W Artesia Blvd', 'address2': None, 'address3': '', 'city': 'Compton', 'zip_code': '90220', 'country': 'US', 'state': 'CA', 'display_address': ['1929 W Artesia Blvd', 'Compton, CA 90220']}","['Our go to for a quick sushi bite. Sushi is good and reasonably priced. I go here mostly for the customer service. Lovely woman at the front always remembers...', ""This is a great place to get fresh teriyaki and sushi rolls. The customer service is lacking as we walked in and weren't greeted or anything the lady in the..."", 'Been coming here for take out food a bunch of times now. Every visit has been good and nearly every dish we tried has been delicious. \n\nThey sell...']"
Kopan Sushi & Ramen - Encino,4.0,1680,$$,"{'address1': '17547 Ventura Blvd', 'address2': 'Ste 108-109', 'address3': '', 'city': 'Encino', 'zip_code': '91316', 'country': 'US', 'state': 'CA', 'display_address': ['17547 Ventura Blvd', 'Ste 108-109', 'Encino, CA 91316']}","['I needed some ramen one night and decide to come here and order the Tonkotsu Ramen with Chicken. It was so good and definitely hit the spot with its mix of...', 'Kopan Sushi & Ramen Encino has definitely elevated their dining experience to be more unique and special. The restaurant is decorated in a traditional...', ""03/28/2023 roughly 7PM'ish - Server: James L. \n\nWas in mood for some local Ramen and Kopan came to mind. Walked over with a friend and put my name down on...""]"
Fuji Revolving Sushi Bar,4.0,432,$$,"{'address1': '5373 Katella Ave', 'address2': 'Ste A', 'address3': '', 'city': 'Cypress', 'zip_code': '90720', 'country': 'US', 'state': 'CA', 'display_address': ['5373 Katella Ave', 'Ste A', 'Cypress, CA 90720']}","[""Its not a big restaurant plus it's a revolving sushi spot so I wasnt looking for a whole lot. However, the table service was good, the sushi taste and..."", ""Can't believe it's been over 4years since my last visit. This place looks better than when I first came here. Service was great... we were seated right..."", ""We had such high hope for Fuji!! It's in the same plaza as Costco, so we saw it all the time. Craving for sushi on a Sunday, we finally stopped by for the...""]"
Sushiya Ramen,4.5,61,$$,"{'address1': '2620 Long Beach Blvd', 'address2': 'Ste E', 'address3': '', 'city': 'Long Beach', 'zip_code': '90806', 'country': 'US', 'state': 'CA', 'display_address': ['2620 Long Beach Blvd', 'Ste E', 'Long Beach, CA 90806']}","['I was in the mood for sushi & this place came up near me. My daughter & I came & were greeted right away.  Nice staff & friendly service.  As soon as we...', 'Hidden place for sushi!!!\n\nI feel like it is more of a sushi place than ramen! My fiancé and I order the 3 items bento box with Salmon, Crunchy Roll, and...', 'got takeout! staff were nice during pickup, my order was prepared quickly. oysters were kept cold in the fridge for me. there was a small mix up but they...']"
Tokyo Kalbi,4.0,172,$$$,"{'address1': '11664 Gateway Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90064', 'country': 'US', 'state': 'CA', 'display_address': ['11664 Gateway Blvd', 'Los Angeles, CA 90064']}","['Tokyo Kalbi has THE BEST BBQ IN THE WORLD!!!!! I popped in a couple years ago and expected 3/5 food-boy I was wrong! The meat is AMAZING - people say that...', ""If you're seeking an amazing culinary journey in Los Angeles, you must visit Tokyo Kalbi - an absolute hidden gem in the city. Located at 11664 Gateway..."", 'Horrible. I wish I could give ZERO. \nFood ZERO. Service ZERO. \n\nWe were greeted by lifeless staff. We could barely hear their voice. \nThey brought our beef...']"
ROL Hand Roll Bar by Kei Concepts,4.5,151,N/A,"{'address1': '16173 Brookhurst St', 'address2': None, 'address3': '', 'city': 'Fountain Valley', 'zip_code': '92708', 'country': 'US', 'state': 'CA', 'display_address': ['16173 Brookhurst St', 'Fountain Valley, CA 92708']}","['First off, Alan was a great help with finding the purse hook for me lol . Thank you so much for making us feel welcome! Service overall was great from...', 'The food was fresh and has so much flavor. The crispy rice was a great portion and had really good texture. The toro with truffle sauce was amazing! \n\nThe...', 'Great Dinner Date spot, reasonably priced.\n\nHand rolls are a great meal for when you know you want sushi but aren\'t in the mood for the whole ""sushi""...']"
Sushi On Garfield,4.0,374,$$,"{'address1': '2409 Garfield Ave S', 'address2': '', 'address3': '', 'city': 'Monterey Park', 'zip_code': '91754', 'country': 'US', 'state': 'CA', 'display_address': ['2409 Garfield Ave S', 'Monterey Park, CA 91754']}","['This place is delicious and affordable. Honestly I can see how people might have had bad service experiences but the owner hired a new girl to be in front...', 'A quaint little hole in the wall Japanese bento shop which only does take out orders.The food here is great and super affordable. The cook is friendly and a...', 'I\'ve been to omakase a few times, so I know what ""good"" sushi is supposed to taste like. I dream about that toro piece like anyone else would, but I have to...']"
Sushi Bites,5.0,3,N/A,"{'address1': '6732 Crenshaw Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90043', 'country': 'US', 'state': 'CA', 'display_address': ['6732 Crenshaw Blvd', 'Los Angeles, CA 90043']}","['Great food. Even better service. Great food and quality was phenomenal. Recommended to all my friends and they agreed. New go to spot for sure. Def worth a...', 'I try sushi here and order for my staff everyone enjoy it!! Comfort food and flavorful. Only one recommendation is using new wasabi since i can not taste...', 'Freshly made sushi with wide range of option to choose, you could also call and make special requests for party trays. Great customer service. Personally my...']"
Wokcano,3.0,1278,$$,"{'address1': '150 S San Fernando Blvd', 'address2': 'Ste 20', 'address3': '', 'city': 'Burbank', 'zip_code': '91502', 'country': 'US', 'state': 'CA', 'display_address': ['150 S San Fernando Blvd', 'Ste 20', 'Burbank, CA 91502']}","['A great spot for family dinners in Burbank. We got the love boat, sashimi platters and a few meat platters. We loved everything and everything came out so...', 'The food was amazing! We got the Sushi Love Boat, which was 1. HUGE and 2. Delicious!! We also got beef and lamb, which were incredibly tender and easy to...', 'My second time going to a Wokcano and I had to explore more of the menu because the first time was so good. \n\nLove Boat: The main event of the night. This...']"
Tenmasa Sushi Bar,4.0,138,$$,"{'address1': '9016 W Sunset Blvd', 'address2': '', 'address3': '', 'city': 'West Hollywood', 'zip_code': '90069', 'country': 'US', 'state': 'CA', 'display_address': ['9016 W Sunset Blvd', 'West Hollywood, CA 90069']}","['My company just moved into an office building nearby, and Tenmasa popped up when I looked up lunch options in the area. \n\nI saw that they had lunch specials...', ""Sushi was fresh and tasty but the chef doesn't know how to wrap the rolls. Every roll, I mean EVERY roll fell apart! \n\nAlso, not sure why, but everything..."", 'The food was awesome, especially for the price point!  The server anticipated our needs so the dinner experience flowed.']"
Ichima,4.0,2176,$$,"{'address1': '325 N Rosemead Blvd', 'address2': None, 'address3': '', 'city': 'Pasadena', 'zip_code': '91107', 'country': 'US', 'state': 'CA', 'display_address': ['325 N Rosemead Blvd', 'Pasadena, CA 91107']}","[""One of my go-to sushi spots in SGV area, but noticed their food isn't as good as before. Maybe it's a new chef or something else? But I'm still willing to..."", ""This place we had tried few times but I decided to give only 1 star,\nWe last time we went they gave us a booth the chair wasn't clean I did not look and I..."", ""Sat at the bar for 30 minutes not even a welcome from the chef, he didn't even bother ask us what we wanted. \nSuper mediocre sushi, fish quality is zero,...""]"
Howdy's Sonrisa Cafe,4.0,169,$$,"{'address1': '23401 Civic Center Way', 'address2': 'Ste 3A', 'address3': '', 'city': 'Malibu', 'zip_code': '90265', 'country': 'US', 'state': 'CA', 'display_address': ['23401 Civic Center Way', 'Ste 3A', 'Malibu, CA 90265']}","[""Great local place! I'd suggest the tempura sushi burrito. Perfect snack! \n\nStaff cares and is here to help our community."", ""I tried this place for the first time on 04/05/2023 at 1:30 due to a friend's recommendation. When I first came in, I asked for the sushi burrito, and later..."", 'cute spot in a shopping center across from the beach and close to the Malibu pier area. Loved coming here after doing some hiking in the Malibu mountains...']"
Rok N' Sushi,3.5,309,$$,"{'address1': '13727 Foothill Blvd', 'address2': '', 'address3': '', 'city': 'Sylmar', 'zip_code': '91342', 'country': 'US', 'state': 'CA', 'display_address': ['13727 Foothill Blvd', 'Sylmar, CA 91342']}","['Despite the reviews/ratings, we decided to try for ourselves. I was really craving some sushi and I was not disappointed. Service was great and ambiance was...', ""I should put this in my bio: my ratings are based on my expectations. When I have Rok N' Sushi I am not expecting Nobu. \n\nIt's Rok N' Sushi so my..."", ""This is a fairly new sushi place in Sylmar. I had no idea it existed, until a friend of mine mentioned it... it's right next to an Italian restaurant...""]"
Sake Roll,4.5,801,$$,"{'address1': '855 W Rt 66', 'address2': None, 'address3': '', 'city': 'Glendora', 'zip_code': '91740', 'country': 'US', 'state': 'CA', 'display_address': ['855 W Rt 66', 'Glendora, CA 91740']}","['Sushi options are delicious. I have been coming here for years. A lot of take out order during 2020-21. My usual:\n- Las Vegas Roll with Soy paper\n- Ca Roll...', ""I flew from NC to CA for a family wedding. I'm always looking for sushi when I travel and Sake Roll didn't disappoint. The server was very friendly and..."", 'Picked up sushi rolls and sashimi from here after getting my hair done and the next door storefront (Kut Haus) and I was pleasantly surprised by the sweet...']"
Sushiholic,4.5,593,$$,"{'address1': '15749 Imperial Hwy', 'address2': '', 'address3': '', 'city': 'La Mirada', 'zip_code': '90638', 'country': 'US', 'state': 'CA', 'display_address': ['15749 Imperial Hwy', 'La Mirada, CA 90638']}","['Everything we ordered were delicious, fresh and very satisfying \nSalmon teriyaki with salad, tempura and California roll plate\nAssorted sashimi...', 'We put in a large order recently because our regular place was closed.\nThey knocked the order out no problem.\nWe arrived to pick up and were on our way.\nThe...', 'The food and service was great. I ordered rainbow rolls and they were large in comparison with other restaurants and they were great tasting. \nNo complaints']"
Sushi Bar Cafe Hikari,3.5,570,$$,"{'address1': '1864 Montebello Town Ctr', 'address2': '', 'address3': '', 'city': 'Montebello', 'zip_code': '90640', 'country': 'US', 'state': 'CA', 'display_address': ['1864 Montebello Town Ctr', 'Montebello, CA 90640']}","[""Located at the Montebello Mall next to Macy's and H&M. There is plenty of parking during the weekdays.\n\nAs you walk inside, the red lanterns provide a cozy..."", ""Hikari used to be my go to spot for sushi years ago but since COVID I haven't had a chance to come back. I was shopping in the mall and figured I would grab..."", ""My wife and I were at the mall and we decided to play restaurant roulette and just choose a random restaurant. \n\nMy wife and I weren't that hungry, but we...""]"
Sakuraya,4.5,145,$$,"{'address1': '7522 East Chapman Ave', 'address2': '', 'address3': None, 'city': 'Orange', 'zip_code': '92869', 'country': 'US', 'state': 'CA', 'display_address': ['7522 East Chapman Ave', 'Orange, CA 92869']}","['This is my to go place if I crave fresh, good quality sushi!\n\nLove the staff, super friendly and always surprise me with the Green Tea Ice Cream!\n\nThings to...', 'Are you in the north side of Irvine / Tustin or any neighboring cities east of the 55?  Do you want to stay clear of all the moronic drivers along that...', 'I know there are better sushi options in the area, but came here out of convenience because my family and I were at Irvine Regional Park and this was the...']"
